ID,Temporary_ID,Stock,Infection_Status,Date_Iso,Clutch_Num,Death_Date,Date_Gravid,Date_Drop,Clutch_Est_R,Clutch_Est_L,Inf_Intensity,Strain,Clutch_Tot,Clutch_Sym,Holding_Time,Next_Date_Gravid,Time_Between_Clutches,age_post_iso,Maximum_Dens,DOB,prp_survival,Treatment_Fine,is_post,Clutch_Tot_post,Maximum_Dens_post,prp_survival_post,PostTreat_Eggs_Ind,PostTreat_Nauplii_Ind,has_post_clutch,has_post_hatch,Oldest_nonzero_F1_minusfirst
GR_233I,GR_233I,I,UNEX,2025-10-14T00:00:00Z,3,NA,2025-10-23T00:00:00Z,2025-10-27T00:00:00Z,26,22,NA,NA,48,0.8461538461538461,4,2025-10-28T00:00:00Z,1,NA,23,2025-10-27T00:00:00Z,0.4791666666666667,UNEX,TRUE,48,23,0.4791666666666667,186,73,TRUE,TRUE,20
GR_233I,GR_233I,I,UNEX,2025-10-14T00:00:00Z,4,NA,2025-10-28T00:00:00Z,2025-10-30T00:00:00Z,26,26,NA,NA,52,1,2,2025-10-31T00:00:00Z,1,NA,15,2025-10-30T00:00:00Z,0.28846153846153844,UNEX,TRUE,52,15,0.28846153846153844,186,73,TRUE,TRUE,20
GR_233I,GR_233I,I,UNEX,2025-10-14T00:00:00Z,5,2025-11-11T00:00:00Z,2025-10-31T00:00:00Z,2025-11-03T00:00:00Z,22,22,NA,NA,44,1,3,NA,NA,28,18,2025-11-03T00:00:00Z,0.4090909090909091,UNEX,TRUE,44,18,0.4090909090909091,186,73,TRUE,TRUE,20
GR_23G,23,G,EXP,2025-02-03T00:00:00Z,1,NA,2025-02-03T00:00:00Z,2025-02-05T00:00:00Z,20,18,0,KJER,38,0.9,2,2025-02-11T00:00:00Z,6,NA,29,2025-02-05T00:00:00Z,0.7631578947368421,EXP_KJER,FALSE,NA,NA,NA,104,24,TRUE,TRUE,18
GR_23G,23,G,EXP,2025-02-03T00:00:00Z,2,NA,2025-02-11T00:00:00Z,2025-02-14T00:00:00Z,14,18,NA,KJER,32,0.7777777777777778,3,2025-02-15T00:00:00Z,1,NA,17,2025-02-14T00:00:00Z,0.53125,EXP_KJER,TRUE,32,17,0.53125,104,24,TRUE,TRUE,18
GR_23G,23,G,EXP,2025-02-03T00:00:00Z,3,NA,2025-02-15T00:00:00Z,2025-02-17T00:00:00Z,18,20,NA,KJER,38,0.9,2,2025-02-20T00:00:00Z,3,NA,3,2025-02-17T00:00:00Z,0.07894736842105263,EXP_KJER,TRUE,38,3,0.07894736842105263,104,24,TRUE,TRUE,18
GR_23G,23,G,EXP,2025-02-03T00:00:00Z,4,NA,2025-02-20T00:00:00Z,2025-02-21T00:00:00Z,16,18,NA,KJER,34,0.8888888888888888,1,2025-02-24T00:00:00Z,3,NA,4,2025-02-21T00:00:00Z,0.1176470588235294,EXP_KJER,TRUE,34,4,0.1176470588235294,104,24,TRUE,TRUE,18
GR_23G,23,G,EXP,2025-02-03T00:00:00Z,5,NA,2025-02-24T00:00:00Z,NA,0,0,NA,KJER,0,NA,NA,NA,NA,NA,NA,NA,NA,EXP_KJER,TRUE,0,NA,NA,104,24,TRUE,TRUE,18
GR_27G,27,G,UNEX,2025-02-11T00:00:00Z,1,NA,2025-02-11T00:00:00Z,2025-02-13T00:00:00Z,28,24,NA,NA,52,0.8571428571428571,2,2025-02-17T00:00:00Z,4,NA,15,2025-02-13T00:00:00Z,0.28846153846153844,UNEX,FALSE,NA,NA,NA,48,19,TRUE,TRUE,20
GR_27G,27,G,UNEX,2025-02-11T00:00:00Z,2,NA,2025-02-17T00:00:00Z,2025-02-18T00:00:00Z,14,18,NA,NA,32,0.7777777777777778,1,2025-03-01T00:00:00Z,11,NA,16,2025-02-18T00:00:00Z,0.5,UNEX,TRUE,32,16,0.5,48,19,TRUE,TRUE,20
GR_27G,27,G,UNEX,2025-02-11T00:00:00Z,3,2025-03-14T00:00:00Z,2025-03-01T00:00:00Z,2025-03-03T00:00:00Z,8,8,NA,NA,16,1,2,NA,NA,31,3,2025-03-03T00:00:00Z,0.1875,UNEX,TRUE,16,3,0.1875,48,19,TRUE,TRUE,20
GR_29E,29,Eii,EXP,2025-02-17T00:00:00Z,1,NA,2025-02-17T00:00:00Z,2025-02-18T00:00:00Z,38,40,0,KJER,78,0.95,1,2025-02-24T00:00:00Z,6,NA,22,2025-02-18T00:00:00Z,0.28205128205128205,EXP_KJER,FALSE,NA,NA,NA,84,57,TRUE,TRUE,18
GR_29E,29,Eii,EXP,2025-02-17T00:00:00Z,2,NA,2025-02-24T00:00:00Z,2025-02-26T00:00:00Z,26,29,NA,KJER,55,0.896551724137931,2,2025-03-05T00:00:00Z,7,NA,53,2025-02-26T00:00:00Z,0.9636363636363636,EXP_KJER,TRUE,55,53,0.9636363636363636,84,57,TRUE,TRUE,18
GR_29E,29,Eii,EXP,2025-02-17T00:00:00Z,3,NA,2025-03-05T00:00:00Z,2025-03-07T00:00:00Z,8,12,NA,KJER,20,0.6666666666666666,2,2025-03-18T00:00:00Z,11,NA,4,2025-03-07T00:00:00Z,0.2,EXP_KJER,TRUE,20,4,0.2,84,57,TRUE,TRUE,18
GR_29E,29,Eii,EXP,2025-02-17T00:00:00Z,4,2025-04-09T00:00:00Z,2025-03-18T00:00:00Z,2025-03-20T00:00:00Z,5,4,NA,KJER,9,0.8,2,NA,NA,51,0,2025-03-20T00:00:00Z,0,EXP_KJER,TRUE,9,0,0,84,57,TRUE,TRUE,18
GR_30G,30,G,INF,2025-02-17T00:00:00Z,1,NA,2025-02-17T00:00:00Z,2025-02-17T00:00:00Z,30,28,1,KJER,58,0.9333333333333332,0,2025-02-28T00:00:00Z,11,NA,20,2025-02-20T00:00:00Z,0.3448275862068966,INF,FALSE,NA,NA,NA,0,0,TRUE,FALSE,0
GR_30G,30,G,INF,2025-02-17T00:00:00Z,2,2025-03-20T00:00:00Z,2025-02-28T00:00:00Z,NA,0,0,NA,KJER,0,NA,NA,NA,NA,31,0,2025-02-28T00:00:00Z,NA,INF,TRUE,0,0,NA,0,0,TRUE,FALSE,0
GR_32I,32,I,UNEX,2025-02-26T00:00:00Z,1,NA,2025-02-26T00:00:00Z,2025-02-28T00:00:00Z,26,28,NA,NA,54,0.9285714285714286,2,2025-03-09T00:00:00Z,9,NA,17,2025-02-28T00:00:00Z,0.3148148148148148,UNEX,FALSE,NA,NA,NA,55,12,TRUE,TRUE,22
GR_32I,32,I,UNEX,2025-02-26T00:00:00Z,2,NA,2025-03-09T00:00:00Z,2025-03-10T00:00:00Z,16,18,NA,NA,34,0.8888888888888888,1,2025-03-18T00:00:00Z,8,NA,10,2025-03-10T00:00:00Z,0.29411764705882354,UNEX,TRUE,34,10,0.29411764705882354,55,12,TRUE,TRUE,22
GR_32I,32,I,UNEX,2025-02-26T00:00:00Z,3,NA,2025-03-18T00:00:00Z,2025-03-20T00:00:00Z,4,5,NA,NA,9,0.8,2,2025-04-02T00:00:00Z,13,NA,2,2025-03-20T00:00:00Z,0.2222222222222222,UNEX,TRUE,9,2,0.2222222222222222,55,12,TRUE,TRUE,22
GR_32I,32,I,UNEX,2025-02-26T00:00:00Z,4,2025-04-27T00:00:00Z,2025-04-02T00:00:00Z,2025-04-06T00:00:00Z,6,6,NA,NA,12,1,4,NA,NA,60,0,2025-04-06T00:00:00Z,0,UNEX,TRUE,12,0,0,55,12,TRUE,TRUE,22
GR_33I,33,I,UNEX,2025-02-26T00:00:00Z,1,NA,2025-02-26T00:00:00Z,2025-02-28T00:00:00Z,30,28,NA,NA,58,0.9333333333333332,2,2025-03-03T00:00:00Z,3,NA,22,2025-02-28T00:00:00Z,0.3793103448275862,UNEX,FALSE,NA,NA,NA,26,7,TRUE,TRUE,13
GR_33I,33,I,UNEX,2025-02-26T00:00:00Z,2,NA,2025-03-03T00:00:00Z,2025-03-04T00:00:00Z,14,8,NA,NA,22,0.5714285714285714,1,2025-03-10T00:00:00Z,6,NA,6,2025-03-04T00:00:00Z,0.2727272727272727,UNEX,TRUE,22,6,0.2727272727272727,26,7,TRUE,TRUE,13
GR_33I,33,I,UNEX,2025-02-26T00:00:00Z,3,NA,2025-03-10T00:00:00Z,2025-03-11T00:00:00Z,1,1,NA,NA,2,1,1,2025-03-15T00:00:00Z,4,NA,1,2025-03-11T00:00:00Z,0.5,UNEX,TRUE,2,1,0.5,26,7,TRUE,TRUE,13
GR_33I,33,I,UNEX,2025-02-26T00:00:00Z,4,2025-03-26T00:00:00Z,2025-03-15T00:00:00Z,2025-03-17T00:00:00Z,2,0,NA,NA,2,0,2,NA,NA,28,0,2025-03-17T00:00:00Z,0,UNEX,TRUE,2,0,0,26,7,TRUE,TRUE,13
GR_34E,34,Ei,EXP,2025-02-28T00:00:00Z,1,NA,2025-02-28T00:00:00Z,2025-03-02T00:00:00Z,32,34,0,KJER,66,0.9411764705882352,2,2025-03-06T00:00:00Z,4,NA,36,2025-03-02T00:00:00Z,0.5454545454545454,EXP_KJER,FALSE,NA,NA,NA,126,60,TRUE,TRUE,13
GR_34E,34,Ei,EXP,2025-02-28T00:00:00Z,2,NA,2025-03-06T00:00:00Z,2025-03-09T00:00:00Z,28,30,NA,KJER,58,0.9333333333333332,3,2025-03-11T00:00:00Z,2,NA,27,2025-03-09T00:00:00Z,0.46551724137931033,EXP_KJER,TRUE,58,27,0.46551724137931033,126,60,TRUE,TRUE,13
GR_34E,34,Ei,EXP,2025-02-28T00:00:00Z,3,NA,2025-03-11T00:00:00Z,2025-03-13T00:00:00Z,30,30,NA,KJER,60,1,2,2025-03-23T00:00:00Z,10,NA,33,2025-03-13T00:00:00Z,0.55,EXP_KJER,TRUE,60,33,0.55,126,60,TRUE,TRUE,13
GR_34E,34,Ei,EXP,2025-02-28T00:00:00Z,4,NA,2025-03-23T00:00:00Z,2025-03-25T00:00:00Z,4,4,NA,KJER,8,1,2,2025-04-27T00:00:00Z,33,NA,0,2025-03-25T00:00:00Z,0,EXP_KJER,TRUE,8,0,0,126,60,TRUE,TRUE,13
GR_34E,34,Ei,EXP,2025-02-28T00:00:00Z,5,2025-05-21T00:00:00Z,2025-04-27T00:00:00Z,NA,0,0,NA,KJER,0,NA,NA,NA,NA,82,0,2025-04-27T00:00:00Z,NA,EXP_KJER,TRUE,0,0,NA,126,60,TRUE,TRUE,13
GR_35E,35,Eii,EXP,2025-02-28T00:00:00Z,1,NA,2025-02-28T00:00:00Z,2025-03-01T00:00:00Z,36,38,0,KJER,74,0.9473684210526316,1,2025-03-04T00:00:00Z,3,NA,54,2025-03-01T00:00:00Z,0.7297297297297297,EXP_KJER,FALSE,NA,NA,NA,57,20,TRUE,TRUE,7
GR_35E,35,Eii,EXP,2025-02-28T00:00:00Z,2,NA,2025-03-04T00:00:00Z,2025-03-07T00:00:00Z,30,24,NA,KJER,54,0.8,3,2025-03-23T00:00:00Z,16,NA,20,2025-03-07T00:00:00Z,0.3703703703703703,EXP_KJER,TRUE,54,20,0.3703703703703703,57,20,TRUE,TRUE,7
GR_35E,35,Eii,EXP,2025-02-28T00:00:00Z,3,NA,2025-03-23T00:00:00Z,2025-03-25T00:00:00Z,1,0,NA,KJER,1,0,2,2025-04-02T00:00:00Z,8,NA,0,2025-03-25T00:00:00Z,0,EXP_KJER,TRUE,1,0,0,57,20,TRUE,TRUE,7
GR_35E,35,Eii,EXP,2025-02-28T00:00:00Z,4,2025-04-23T00:00:00Z,2025-04-02T00:00:00Z,2025-04-06T00:00:00Z,1,1,NA,KJER,2,1,4,NA,NA,54,0,2025-04-06T00:00:00Z,0,EXP_KJER,TRUE,2,0,0,57,20,TRUE,TRUE,7
GR_36G,36,G,EXP,2025-02-28T00:00:00Z,1,NA,2025-02-28T00:00:00Z,2025-03-02T00:00:00Z,30,28,0,KJER,58,0.9333333333333332,2,2025-03-09T00:00:00Z,7,NA,32,2025-03-02T00:00:00Z,0.5517241379310345,EXP_KJER,FALSE,NA,NA,NA,50,26,TRUE,TRUE,18
GR_36G,36,G,EXP,2025-02-28T00:00:00Z,2,NA,2025-03-09T00:00:00Z,2025-03-10T00:00:00Z,22,8,NA,KJER,30,0.3636363636363637,1,2025-03-14T00:00:00Z,4,NA,19,2025-03-10T00:00:00Z,0.6333333333333333,EXP_KJER,TRUE,30,19,0.6333333333333333,50,26,TRUE,TRUE,18
GR_36G,36,G,EXP,2025-02-28T00:00:00Z,3,2025-04-13T00:00:00Z,2025-03-14T00:00:00Z,2025-03-18T00:00:00Z,10,10,NA,KJER,20,1,4,NA,NA,44,7,2025-03-18T00:00:00Z,0.35,EXP_KJER,TRUE,20,7,0.35,50,26,TRUE,TRUE,18
GR_37G,37,G,EXP,2025-02-28T00:00:00Z,1,NA,2025-02-28T00:00:00Z,2025-03-02T00:00:00Z,34,30,0,KJER,64,0.8823529411764706,2,2025-03-05T00:00:00Z,3,NA,20,2025-03-02T00:00:00Z,0.3125,EXP_KJER,FALSE,NA,NA,NA,145,14,TRUE,TRUE,31
GR_37G,37,G,EXP,2025-02-28T00:00:00Z,2,NA,2025-03-05T00:00:00Z,2025-03-07T00:00:00Z,28,24,NA,KJER,52,0.8571428571428571,2,2025-03-13T00:00:00Z,6,NA,4,2025-03-07T00:00:00Z,0.07692307692307693,EXP_KJER,TRUE,52,4,0.07692307692307693,145,14,TRUE,TRUE,31
GR_37G,37,G,EXP,2025-02-28T00:00:00Z,3,NA,2025-03-13T00:00:00Z,2025-03-15T00:00:00Z,4,4,NA,KJER,8,1,2,2025-03-19T00:00:00Z,4,NA,0,2025-03-15T00:00:00Z,0,EXP_KJER,TRUE,8,0,0,145,14,TRUE,TRUE,31
GR_37G,37,G,EXP,2025-02-28T00:00:00Z,4,NA,2025-03-19T00:00:00Z,2025-03-21T00:00:00Z,4,5,NA,KJER,9,0.8,2,2025-03-24T00:00:00Z,3,NA,3,2025-03-21T00:00:00Z,0.3333333333333333,EXP_KJER,TRUE,9,3,0.3333333333333333,145,14,TRUE,TRUE,31
GR_37G,37,G,EXP,2025-02-28T00:00:00Z,5,NA,2025-03-24T00:00:00Z,2025-03-26T00:00:00Z,12,12,NA,KJER,24,1,2,2025-03-29T00:00:00Z,3,NA,3,2025-03-26T00:00:00Z,0.125,EXP_KJER,TRUE,24,3,0.125,145,14,TRUE,TRUE,31
GR_37G,37,G,EXP,2025-02-28T00:00:00Z,6,NA,2025-03-29T00:00:00Z,2025-03-31T00:00:00Z,12,12,NA,KJER,24,1,2,2025-04-03T00:00:00Z,3,NA,4,2025-03-31T00:00:00Z,0.16666666666666666,EXP_KJER,TRUE,24,4,0.16666666666666666,145,14,TRUE,TRUE,31
GR_37G,37,G,EXP,2025-02-28T00:00:00Z,7,2025-04-07T00:00:00Z,2025-04-03T00:00:00Z,2025-04-06T00:00:00Z,14,14,NA,KJER,28,1,3,NA,NA,38,0,2025-04-06T00:00:00Z,0,EXP_KJER,TRUE,28,0,0,145,14,TRUE,TRUE,31
GR_39D,39,D,EXP,2025-03-03T00:00:00Z,1,NA,2025-03-03T00:00:00Z,2025-03-04T00:00:00Z,36,34,0,KJER,70,0.9444444444444444,1,2025-03-07T00:00:00Z,3,NA,30,2025-03-04T00:00:00Z,0.42857142857142855,EXP_KJER,FALSE,NA,NA,NA,227,70,TRUE,TRUE,49
GR_39D,39,D,EXP,2025-03-03T00:00:00Z,2,NA,2025-03-07T00:00:00Z,2025-03-09T00:00:00Z,34,32,NA,KJER,66,0.9411764705882352,2,2025-03-14T00:00:00Z,5,NA,28,2025-03-09T00:00:00Z,0.42424242424242425,EXP_KJER,TRUE,66,28,0.42424242424242425,227,70,TRUE,TRUE,49
GR_39D,39,D,EXP,2025-03-03T00:00:00Z,3,NA,2025-03-14T00:00:00Z,2025-03-17T00:00:00Z,16,14,NA,KJER,30,0.875,3,2025-03-19T00:00:00Z,2,NA,0,2025-03-17T00:00:00Z,0,EXP_KJER,TRUE,30,0,0,227,70,TRUE,TRUE,49
GR_39D,39,D,EXP,2025-03-03T00:00:00Z,4,NA,2025-03-19T00:00:00Z,2025-03-21T00:00:00Z,8,10,NA,KJER,18,0.8,2,2025-03-23T00:00:00Z,2,NA,13,2025-03-21T00:00:00Z,0.7222222222222222,EXP_KJER,TRUE,18,13,0.7222222222222222,227,70,TRUE,TRUE,49
GR_39D,39,D,EXP,2025-03-03T00:00:00Z,5,NA,2025-03-23T00:00:00Z,2025-03-25T00:00:00Z,22,22,NA,KJER,44,1,2,2025-03-29T00:00:00Z,4,NA,16,2025-03-25T00:00:00Z,0.3636363636363637,EXP_KJER,TRUE,44,16,0.3636363636363637,227,70,TRUE,TRUE,49
GR_39D,39,D,EXP,2025-03-03T00:00:00Z,6,NA,2025-03-29T00:00:00Z,2025-04-01T00:00:00Z,14,22,NA,KJER,36,0.6363636363636364,3,2025-04-09T00:00:00Z,8,NA,10,2025-04-01T00:00:00Z,0.2777777777777778,EXP_KJER,TRUE,36,10,0.2777777777777778,227,70,TRUE,TRUE,49
GR_39D,39,D,EXP,2025-03-03T00:00:00Z,7,NA,2025-04-09T00:00:00Z,2025-04-11T00:00:00Z,10,12,NA,KJER,22,0.8333333333333334,2,2025-04-17T00:00:00Z,6,NA,0,2025-04-11T00:00:00Z,0,EXP_KJER,TRUE,22,0,0,227,70,TRUE,TRUE,49
GR_39D,39,D,EXP,2025-03-03T00:00:00Z,8,NA,2025-04-17T00:00:00Z,2025-04-21T00:00:00Z,4,5,NA,KJER,9,0.8,4,2025-04-28T00:00:00Z,7,NA,3,2025-04-21T00:00:00Z,0.3333333333333333,EXP_KJER,TRUE,9,3,0.3333333333333333,227,70,TRUE,TRUE,49
GR_39D,39,D,EXP,2025-03-03T00:00:00Z,9,2025-06-23T00:00:00Z,2025-04-28T00:00:00Z,2025-04-30T00:00:00Z,0,2,NA,KJER,2,0,2,NA,NA,112,0,2025-04-30T00:00:00Z,0,EXP_KJER,TRUE,2,0,0,227,70,TRUE,TRUE,49
GR_40G,40,G,EXP,2025-03-03T00:00:00Z,1,NA,2025-03-03T00:00:00Z,2025-03-04T00:00:00Z,32,26,0,KJER,58,0.8125,1,2025-03-06T00:00:00Z,2,NA,20,2025-03-04T00:00:00Z,0.3448275862068966,EXP_KJER,FALSE,NA,NA,NA,46,6,TRUE,TRUE,6
GR_40G,40,G,EXP,2025-03-03T00:00:00Z,2,NA,2025-03-06T00:00:00Z,2025-03-09T00:00:00Z,6,26,NA,KJER,32,0.2307692307692308,3,2025-03-11T00:00:00Z,2,NA,6,2025-03-09T00:00:00Z,0.1875,EXP_KJER,TRUE,32,6,0.1875,46,6,TRUE,TRUE,6
GR_40G,40,G,EXP,2025-03-03T00:00:00Z,3,NA,2025-03-11T00:00:00Z,2025-03-15T00:00:00Z,4,1,NA,KJER,5,0.25,4,2025-03-18T00:00:00Z,3,NA,0,2025-03-15T00:00:00Z,0,EXP_KJER,TRUE,5,0,0,46,6,TRUE,TRUE,6
GR_40G,40,G,EXP,2025-03-03T00:00:00Z,4,NA,2025-03-18T00:00:00Z,2025-03-21T00:00:00Z,1,1,NA,KJER,2,1,3,2025-03-25T00:00:00Z,4,NA,0,2025-03-21T00:00:00Z,0,EXP_KJER,TRUE,2,0,0,46,6,TRUE,TRUE,6
GR_40G,40,G,EXP,2025-03-03T00:00:00Z,5,2025-04-17T00:00:00Z,2025-03-25T00:00:00Z,2025-03-26T00:00:00Z,4,3,NA,KJER,7,0.75,1,NA,NA,45,0,2025-03-26T00:00:00Z,0,EXP_KJER,TRUE,7,0,0,46,6,TRUE,TRUE,6
GR_41G,41,G,EXP,2025-03-03T00:00:00Z,1,NA,2025-03-03T00:00:00Z,2025-03-04T00:00:00Z,34,28,0,KJER,62,0.8235294117647058,1,2025-03-07T00:00:00Z,3,NA,20,2025-03-04T00:00:00Z,0.3225806451612903,EXP_KJER,FALSE,NA,NA,NA,21,0,TRUE,FALSE,0
GR_41G,41,G,EXP,2025-03-03T00:00:00Z,2,NA,2025-03-07T00:00:00Z,2025-03-13T00:00:00Z,16,3,NA,KJER,19,0.1875,6,2025-03-17T00:00:00Z,4,NA,0,2025-03-14T00:00:00Z,0,EXP_KJER,TRUE,19,0,0,21,0,TRUE,FALSE,0
GR_41G,41,G,EXP,2025-03-03T00:00:00Z,3,2025-03-31T00:00:00Z,2025-03-17T00:00:00Z,2025-03-20T00:00:00Z,1,1,NA,KJER,2,1,3,NA,NA,28,0,2025-03-20T00:00:00Z,0,EXP_KJER,TRUE,2,0,0,21,0,TRUE,FALSE,0
GR_43G,43,G,EXP,2025-03-03T00:00:00Z,1,NA,2025-03-03T00:00:00Z,2025-03-04T00:00:00Z,30,28,0,KJER,58,0.9333333333333332,1,2025-03-17T00:00:00Z,13,NA,30,2025-03-04T00:00:00Z,0.5172413793103449,EXP_KJER,FALSE,NA,NA,NA,68,12,TRUE,TRUE,26
GR_43G,43,G,EXP,2025-03-03T00:00:00Z,2,NA,2025-03-17T00:00:00Z,2025-03-19T00:00:00Z,20,16,NA,KJER,36,0.8,2,2025-03-27T00:00:00Z,8,NA,9,2025-03-19T00:00:00Z,0.25,EXP_KJER,TRUE,36,9,0.25,68,12,TRUE,TRUE,26
GR_43G,43,G,EXP,2025-03-03T00:00:00Z,3,2025-04-21T00:00:00Z,2025-03-27T00:00:00Z,2025-03-29T00:00:00Z,18,14,NA,KJER,32,0.7777777777777778,2,NA,NA,49,3,2025-03-29T00:00:00Z,0.09375,EXP_KJER,TRUE,32,3,0.09375,68,12,TRUE,TRUE,26
GR_44E,44,E,INF,2025-03-04T00:00:00Z,1,2025-03-15T00:00:00Z,2025-03-04T00:00:00Z,2025-03-11T00:00:00Z,16,18,1,KJER,34,0.8888888888888888,7,NA,NA,11,9,2025-03-11T00:00:00Z,0.2647058823529412,INF,FALSE,NA,NA,NA,0,0,FALSE,FALSE,0
GR_47C,47,C,EXP,2025-03-10T00:00:00Z,1,NA,2025-03-10T00:00:00Z,2025-03-12T00:00:00Z,40,38,0,KJER,78,0.95,2,2025-03-15T00:00:00Z,3,NA,12,2025-03-12T00:00:00Z,0.15384615384615383,EXP_KJER,FALSE,NA,NA,NA,58,4,TRUE,TRUE,11
GR_47C,47,C,EXP,2025-03-10T00:00:00Z,2,NA,2025-03-15T00:00:00Z,2025-03-21T00:00:00Z,26,32,NA,KJER,58,0.8125,6,2025-03-24T00:00:00Z,3,NA,4,2025-03-21T00:00:00Z,0.06896551724137931,EXP_KJER,TRUE,58,4,0.06896551724137931,58,4,TRUE,TRUE,11
GR_47C,47,C,EXP,2025-03-10T00:00:00Z,4,2025-05-01T00:00:00Z,2025-03-24T00:00:00Z,NA,0,0,NA,KJER,0,NA,NA,2025-04-19T00:00:00Z,NA,52,0,2025-03-24T00:00:00Z,NA,EXP_KJER,TRUE,0,0,NA,58,4,TRUE,TRUE,11
GR_47C,47,C,EXP,2025-03-10T00:00:00Z,3,NA,2025-04-19T00:00:00Z,NA,0,0,NA,KJER,0,NA,NA,NA,NA,NA,0,2025-04-19T00:00:00Z,NA,EXP_KJER,TRUE,0,0,NA,58,4,TRUE,TRUE,11
GR_48C,48,C,EXP,2025-03-10T00:00:00Z,1,NA,2025-03-10T00:00:00Z,2025-03-12T00:00:00Z,50,55,0,KJER,105,0.9090909090909092,2,2025-03-17T00:00:00Z,5,NA,32,2025-03-12T00:00:00Z,0.3047619047619048,EXP_KJER,FALSE,NA,NA,NA,22,0,TRUE,FALSE,0
GR_48C,48,C,EXP,2025-03-10T00:00:00Z,2,2025-04-23T00:00:00Z,2025-03-17T00:00:00Z,2025-03-27T00:00:00Z,18,4,NA,KJER,22,0.2222222222222222,10,NA,NA,44,0,2025-03-27T00:00:00Z,0,EXP_KJER,TRUE,22,0,0,22,0,TRUE,FALSE,0
GR_49B,49,Bi,EXP,2025-03-10T00:00:00Z,1,NA,2025-03-10T00:00:00Z,2025-03-12T00:00:00Z,22,22,0,KJER,44,1,2,2025-03-17T00:00:00Z,5,NA,28,2025-03-11T00:00:00Z,0.6363636363636364,EXP_KJER,FALSE,NA,NA,NA,84,21,TRUE,TRUE,19
GR_49B,49,Bi,EXP,2025-03-10T00:00:00Z,2,NA,2025-03-17T00:00:00Z,2025-03-18T00:00:00Z,18,18,NA,KJER,36,1,1,2025-03-21T00:00:00Z,3,NA,11,2025-03-18T00:00:00Z,0.3055555555555556,EXP_KJER,TRUE,36,11,0.3055555555555556,84,21,TRUE,TRUE,19
GR_49B,49,Bi,EXP,2025-03-10T00:00:00Z,3,NA,2025-03-21T00:00:00Z,2025-03-23T00:00:00Z,10,12,NA,KJER,22,0.8333333333333334,2,2025-03-27T00:00:00Z,4,NA,4,2025-03-23T00:00:00Z,0.18181818181818185,EXP_KJER,TRUE,22,4,0.18181818181818185,84,21,TRUE,TRUE,19
GR_49B,49,Bi,EXP,2025-03-10T00:00:00Z,4,NA,2025-03-27T00:00:00Z,2025-03-29T00:00:00Z,9,8,NA,KJER,17,0.8888888888888888,2,2025-04-02T00:00:00Z,4,NA,6,2025-03-29T00:00:00Z,0.35294117647058826,EXP_KJER,TRUE,17,6,0.35294117647058826,84,21,TRUE,TRUE,19
GR_49B,49,Bi,EXP,2025-03-10T00:00:00Z,5,NA,2025-04-02T00:00:00Z,NA,5,4,NA,KJER,9,0.8,NA,NA,NA,NA,0,2025-04-02T00:00:00Z,0,EXP_KJER,TRUE,9,0,0,84,21,TRUE,TRUE,19
GR_50B,50,Bi,EXP,2025-03-10T00:00:00Z,1,NA,2025-03-10T00:00:00Z,2025-03-12T00:00:00Z,32,32,0,KJER,64,1,2,2025-03-17T00:00:00Z,5,NA,38,2025-03-11T00:00:00Z,0.59375,EXP_KJER,FALSE,NA,NA,NA,84,14,TRUE,TRUE,9
GR_50B,50,Bi,EXP,2025-03-10T00:00:00Z,2,NA,2025-03-17T00:00:00Z,2025-03-19T00:00:00Z,30,32,NA,KJER,62,0.9375,2,2025-03-27T00:00:00Z,8,NA,14,2025-03-19T00:00:00Z,0.2258064516129032,EXP_KJER,TRUE,62,14,0.2258064516129032,84,14,TRUE,TRUE,9
GR_50B,50,Bi,EXP,2025-03-10T00:00:00Z,3,NA,2025-03-27T00:00:00Z,2025-03-31T00:00:00Z,8,6,NA,KJER,14,0.75,4,2025-04-02T00:00:00Z,2,NA,0,2025-03-31T00:00:00Z,0,EXP_KJER,TRUE,14,0,0,84,14,TRUE,TRUE,9
GR_50B,50,Bi,EXP,2025-03-10T00:00:00Z,4,NA,2025-04-02T00:00:00Z,2025-04-02T00:00:00Z,0,0,NA,KJER,0,NA,0,2025-04-06T00:00:00Z,4,NA,0,2025-04-01T00:00:00Z,NA,EXP_KJER,TRUE,0,0,NA,84,14,TRUE,TRUE,9
GR_50B,50,Bi,EXP,2025-03-10T00:00:00Z,5,2025-04-17T00:00:00Z,2025-04-06T00:00:00Z,NA,4,4,NA,KJER,8,1,NA,NA,NA,38,0,2025-04-06T00:00:00Z,0,EXP_KJER,TRUE,8,0,0,84,14,TRUE,TRUE,9
GR_51B,51,Bi,EXP,2025-03-10T00:00:00Z,1,NA,2025-03-10T00:00:00Z,2025-03-12T00:00:00Z,32,34,0,KJER,66,0.9411764705882352,2,2025-03-17T00:00:00Z,5,NA,23,2025-03-11T00:00:00Z,0.3484848484848485,EXP_KJER,FALSE,NA,NA,NA,115,27,TRUE,TRUE,17
GR_51B,51,Bi,EXP,2025-03-10T00:00:00Z,2,NA,2025-03-17T00:00:00Z,2025-03-19T00:00:00Z,22,24,NA,KJER,46,0.9166666666666666,2,2025-03-25T00:00:00Z,6,NA,22,2025-03-19T00:00:00Z,0.4782608695652174,EXP_KJER,TRUE,46,22,0.4782608695652174,115,27,TRUE,TRUE,17
